workload,prompt_idx,policy,error_type,K,accepted_or_entropy
humaneval,33,epsilon_greedy,Under-Drafting,1,0.01251406129449606
humaneval,33,epsilon_greedy,Under-Drafting,1,0.05367230996489525
humaneval,33,epsilon_greedy,Under-Drafting,1,0.00518012372776866
humaneval,33,epsilon_greedy,Under-Drafting,1,0.025893060490489006
humaneval,34,epsilon_greedy,Under-Drafting,1,0.19325952231884003
humaneval,34,epsilon_greedy,Under-Drafting,1,0.18543198704719543
humaneval,34,epsilon_greedy,Under-Drafting,1,0.11696263402700424
humaneval,34,epsilon_greedy,Under-Drafting,1,0.05716722458600998
humaneval,34,epsilon_greedy,Under-Drafting,1,0.0037240672390908003
humaneval,34,epsilon_greedy,Under-Drafting,1,0.04277820140123367
humaneval,34,epsilon_greedy,Under-Drafting,1,0.007829482667148113
humaneval,34,epsilon_greedy,Under-Drafting,1,0.007521757856011391
humaneval,34,epsilon_greedy,Under-Drafting,1,0.015445416793227196
humaneval,34,epsilon_greedy,Under-Drafting,1,0.003425220726057887
humaneval,34,epsilon_greedy,Under-Drafting,1,0.01077829860150814
humaneval,34,epsilon_greedy,Under-Drafting,1,0.01039494201540947
humaneval,34,epsilon_greedy,Under-Drafting,1,0.005186339840292931
humaneval,34,epsilon_greedy,Under-Drafting,1,0.014367249794304371
humaneval,34,epsilon_greedy,Under-Drafting,1,0.027323298156261444
humaneval,34,epsilon_greedy,Under-Drafting,1,0.0033252774737775326
humaneval,34,epsilon_greedy,Under-Drafting,1,0.00806102529168129
humaneval,34,epsilon_greedy,Under-Drafting,1,0.04678776487708092
humaneval,34,epsilon_greedy,Under-Drafting,1,0.013001209124922752
humaneval,35,epsilon_greedy,Under-Drafting,1,0.15280450880527496
humaneval,35,epsilon_greedy,Under-Drafting,1,0.10897228866815567
humaneval,35,epsilon_greedy,Under-Drafting,1,0.15006129443645477
humaneval,35,epsilon_greedy,Under-Drafting,1,0.1228264570236206
humaneval,35,epsilon_greedy,Under-Drafting,1,0.1597028225660324
humaneval,35,epsilon_greedy,Under-Drafting,1,0.03848941624164581
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0622188076376915
humaneval,35,epsilon_greedy,Under-Drafting,1,0.009678428992629051
humaneval,35,epsilon_greedy,Under-Drafting,1,0.04408132657408714
humaneval,35,epsilon_greedy,Under-Drafting,1,0.014070370234549046
humaneval,35,epsilon_greedy,Under-Drafting,1,0.18717871606349945
humaneval,35,epsilon_greedy,Under-Drafting,1,0.03336748480796814
humaneval,35,epsilon_greedy,Under-Drafting,1,0.001751611940562725
humaneval,35,epsilon_greedy,Under-Drafting,1,0.020540539175271988
humaneval,35,epsilon_greedy,Under-Drafting,1,0.002240217523649335
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0024101852905005217
humaneval,35,epsilon_greedy,Under-Drafting,1,0.00018934007675852627
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0007031066343188286
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0015705055557191372
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0014554313383996487
humaneval,35,epsilon_greedy,Under-Drafting,1,0.0031157773919403553
humaneval,36,epsilon_greedy,Under-Drafting,1,0.007419075351208448
humaneval,36,epsilon_greedy,Under-Drafting,1,0.07927887886762619
humaneval,36,epsilon_greedy,Under-Drafting,1,0.11499171704053879
humaneval,36,epsilon_greedy,Under-Drafting,1,0.03892020881175995
humaneval,36,epsilon_greedy,Under-Drafting,1,0.011359237134456635
humaneval,36,epsilon_greedy,Under-Drafting,1,0.0599554143846035
humaneval,36,epsilon_greedy,Under-Drafting,1,0.004320619162172079
humaneval,36,epsilon_greedy,Under-Drafting,1,0.08896391838788986
humaneval,36,epsilon_greedy,Under-Drafting,1,0.001677973777987063
humaneval,36,epsilon_greedy,Under-Drafting,1,0.0010972089366987348
humaneval,36,epsilon_greedy,Under-Drafting,1,0.021797578781843185
humaneval,36,epsilon_greedy,Under-Drafting,1,0.07870147377252579
humaneval,36,epsilon_greedy,Under-Drafting,1,0.07412320375442505
humaneval,37,epsilon_greedy,Under-Drafting,1,0.025982802733778954
humaneval,37,epsilon_greedy,Under-Drafting,1,0.007711169309914112
humaneval,37,epsilon_greedy,Under-Drafting,1,0.11824502050876617
humaneval,37,epsilon_greedy,Under-Drafting,1,0.060646697878837585
humaneval,37,epsilon_greedy,Under-Drafting,1,0.19200024008750916
humaneval,37,epsilon_greedy,Under-Drafting,1,0.009498706087470055
humaneval,37,epsilon_greedy,Under-Drafting,1,0.02292696200311184
humaneval,37,epsilon_greedy,Under-Drafting,1,0.12914714217185974
humaneval,37,epsilon_greedy,Under-Drafting,1,0.15933260321617126
humaneval,37,epsilon_greedy,Under-Drafting,1,0.12626512348651886
humaneval,37,epsilon_greedy,Under-Drafting,1,0.12894099950790405
humaneval,38,epsilon_greedy,Under-Drafting,1,0.06305843591690063
humaneval,38,epsilon_greedy,Under-Drafting,1,0.09299439191818237
humaneval,38,epsilon_greedy,Under-Drafting,1,0.07080232352018356
humaneval,38,epsilon_greedy,Under-Drafting,1,0.06553810089826584
humaneval,38,epsilon_greedy,Under-Drafting,1,0.00806441716849804
humaneval,38,epsilon_greedy,Under-Drafting,1,0.00076058111153543
humaneval,38,epsilon_greedy,Under-Drafting,1,0.006483596283942461
humaneval,38,epsilon_greedy,Under-Drafting,1,0.0058216857723891735
humaneval,38,epsilon_greedy,Under-Drafting,1,0.025298699736595154
humaneval,38,epsilon_greedy,Under-Drafting,1,0.0028909503016620874
humaneval,38,epsilon_greedy,Under-Drafting,1,0.02798757329583168
humaneval,38,epsilon_greedy,Under-Drafting,1,0.0014742796774953604
humaneval,38,epsilon_greedy,Under-Drafting,1,0.05741365626454353
humaneval,39,epsilon_greedy,Under-Drafting,1,0.1971987783908844
humaneval,39,epsilon_greedy,Under-Drafting,1,0.05288799852132797
humaneval,39,epsilon_greedy,Under-Drafting,1,0.017994018271565437
humaneval,39,epsilon_greedy,Under-Drafting,1,0.13367049396038055
humaneval,39,epsilon_greedy,Under-Drafting,1,0.055445119738578796
humaneval,39,epsilon_greedy,Under-Drafting,1,0.0004897518083453178
humaneval,39,epsilon_greedy,Under-Drafting,1,0.004584329202771187
humaneval,39,epsilon_greedy,Under-Drafting,1,0.14685970544815063
humaneval,39,epsilon_greedy,Under-Drafting,1,0.17466971278190613
humaneval,40,epsilon_greedy,Under-Drafting,1,0.13435760140419006
humaneval,40,epsilon_greedy,Under-Drafting,1,0.11068236827850342
humaneval,40,epsilon_greedy,Under-Drafting,1,0.06892357766628265
humaneval,40,epsilon_greedy,Under-Drafting,1,0.03675130754709244
humaneval,40,epsilon_greedy,Under-Drafting,1,0.04654388502240181
humaneval,40,epsilon_greedy,Under-Drafting,1,0.014952078461647034
humaneval,40,epsilon_greedy,Under-Drafting,1,0.009950945153832436
humaneval,40,epsilon_greedy,Under-Drafting,1,0.10300464928150177
humaneval,40,epsilon_greedy,Under-Drafting,1,0.001902468502521515
humaneval,40,epsilon_greedy,Under-Drafting,1,0.017638247460126877
humaneval,40,epsilon_greedy,Under-Drafting,1,0.004903665743768215
humaneval,40,epsilon_greedy,Under-Drafting,1,0.005003133323043585
humaneval,40,epsilon_greedy,Under-Drafting,1,0.001684296177700162
humaneval,40,epsilon_greedy,Under-Drafting,1,0.020720232278108597
humaneval,40,epsilon_greedy,Under-Drafting,1,0.010757528245449066
humaneval,40,epsilon_greedy,Under-Drafting,1,0.0013405863428488374
humaneval,40,epsilon_greedy,Under-Drafting,1,0.0018945339834317565
humaneval,40,epsilon_greedy,Under-Drafting,1,0.004068118520081043
humaneval,40,epsilon_greedy,Under-Drafting,1,0.016806665807962418
humaneval,40,epsilon_greedy,Under-Drafting,1,0.009579219855368137
humaneval,40,epsilon_greedy,Under-Drafting,1,0.1522747129201889
humaneval,41,epsilon_greedy,Over-Drafting,8,1
humaneval,41,epsilon_greedy,Under-Drafting,1,0.14323529601097107
humaneval,42,epsilon_greedy,Under-Drafting,1,0.17345720529556274
humaneval,42,epsilon_greedy,Under-Drafting,1,0.0062253777869045734
humaneval,42,epsilon_greedy,Under-Drafting,1,0.10470473766326904
humaneval,42,epsilon_greedy,Under-Drafting,1,0.07862281799316406
humaneval,42,epsilon_greedy,Under-Drafting,1,0.19928734004497528
humaneval,42,epsilon_greedy,Under-Drafting,1,0.14986449480056763
humaneval,42,epsilon_greedy,Under-Drafting,1,0.11220920085906982
humaneval,42,epsilon_greedy,Under-Drafting,1,0.02571890689432621
humaneval,42,epsilon_greedy,Under-Drafting,1,0.04988430067896843
humaneval,42,epsilon_greedy,Under-Drafting,1,0.010406725108623505
humaneval,42,epsilon_greedy,Under-Drafting,1,0.07691822946071625
humaneval,42,epsilon_greedy,Under-Drafting,1,0.02630768157541752
humaneval,42,epsilon_greedy,Under-Drafting,1,0.004482544492930174
humaneval,42,epsilon_greedy,Under-Drafting,1,0.07490542531013489
humaneval,42,epsilon_greedy,Under-Drafting,1,0.10916103422641754
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0831642672419548
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0012623091461136937
humaneval,43,epsilon_greedy,Under-Drafting,1,0.022259380668401718
humaneval,43,epsilon_greedy,Under-Drafting,1,0.051293861120939255
humaneval,43,epsilon_greedy,Under-Drafting,1,0.10173049569129944
humaneval,43,epsilon_greedy,Under-Drafting,1,0.027493735775351524
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0327288843691349
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0364493764936924
humaneval,43,epsilon_greedy,Under-Drafting,1,0.009432637132704258
humaneval,43,epsilon_greedy,Under-Drafting,1,0.06826133280992508
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0008687802474014461
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0004673121147789061
humaneval,43,epsilon_greedy,Under-Drafting,1,4.7785782953724265e-05
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0008635009871795774
humaneval,43,epsilon_greedy,Under-Drafting,1,0.020028304308652878
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0007247414323501289
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0017690585227683187
humaneval,43,epsilon_greedy,Under-Drafting,1,0.056939952075481415
humaneval,43,epsilon_greedy,Under-Drafting,1,0.05230148136615753
humaneval,43,epsilon_greedy,Under-Drafting,1,0.0002127089537680149
humaneval,43,epsilon_greedy,Under-Drafting,1,0.002688248874619603
humaneval,44,epsilon_greedy,Under-Drafting,1,0.18891207873821259
humaneval,44,epsilon_greedy,Under-Drafting,1,0.07810455560684204
humaneval,44,epsilon_greedy,Under-Drafting,1,0.04308665543794632
humaneval,44,epsilon_greedy,Under-Drafting,1,0.0526854544878006
humaneval,44,epsilon_greedy,Under-Drafting,1,0.14524875581264496
humaneval,44,epsilon_greedy,Under-Drafting,1,0.023039404302835464
humaneval,44,epsilon_greedy,Under-Drafting,1,0.08981561660766602
humaneval,44,epsilon_greedy,Under-Drafting,1,0.0493939183652401
humaneval,44,epsilon_greedy,Under-Drafting,1,0.10093632340431213
humaneval,44,epsilon_greedy,Under-Drafting,1,0.11152084916830063
humaneval,44,epsilon_greedy,Under-Drafting,1,0.03876075893640518
humaneval,44,epsilon_greedy,Under-Drafting,1,0.19337911903858185
humaneval,45,epsilon_greedy,Under-Drafting,1,0.1350962519645691
humaneval,45,epsilon_greedy,Under-Drafting,1,0.08826880156993866
humaneval,45,epsilon_greedy,Under-Drafting,1,0.11402011662721634
humaneval,45,epsilon_greedy,Under-Drafting,1,0.06669238954782486
humaneval,45,epsilon_greedy,Under-Drafting,1,0.11264415085315704
humaneval,45,epsilon_greedy,Under-Drafting,1,0.11903877556324005
humaneval,45,epsilon_greedy,Under-Drafting,1,0.10472184419631958
humaneval,45,epsilon_greedy,Under-Drafting,1,0.057046663016080856
humaneval,45,epsilon_greedy,Under-Drafting,1,0.0037453570403158665
humaneval,45,epsilon_greedy,Under-Drafting,1,0.06832054257392883
humaneval,45,epsilon_greedy,Under-Drafting,1,0.027172010391950607
humaneval,46,epsilon_greedy,Under-Drafting,1,0.010054747574031353
humaneval,46,epsilon_greedy,Under-Drafting,1,0.1507011353969574
humaneval,46,epsilon_greedy,Under-Drafting,1,0.023164192214608192
humaneval,46,epsilon_greedy,Under-Drafting,1,0.020186342298984528
humaneval,46,epsilon_greedy,Under-Drafting,1,0.0032138514798134565
humaneval,46,epsilon_greedy,Under-Drafting,1,0.04148641601204872
humaneval,46,epsilon_greedy,Under-Drafting,1,0.022150112316012383
humaneval,46,epsilon_greedy,Under-Drafting,1,0.06385715305805206
humaneval,46,epsilon_greedy,Under-Drafting,1,0.007799564860761166
humaneval,46,epsilon_greedy,Under-Drafting,1,0.006422080565243959
humaneval,46,epsilon_greedy,Under-Drafting,1,0.01968359388411045
humaneval,46,epsilon_greedy,Under-Drafting,1,0.03852469474077225
humaneval,46,epsilon_greedy,Under-Drafting,1,0.007199782878160477
humaneval,46,epsilon_greedy,Under-Drafting,1,0.024196375161409378
humaneval,47,epsilon_greedy,Under-Drafting,1,0.10573677718639374
humaneval,47,epsilon_greedy,Under-Drafting,1,0.09954419732093811
humaneval,47,epsilon_greedy,Under-Drafting,1,0.1056368425488472
humaneval,47,epsilon_greedy,Under-Drafting,1,0.03985904902219772
humaneval,47,epsilon_greedy,Under-Drafting,1,0.053083233535289764
humaneval,47,epsilon_greedy,Under-Drafting,1,0.024730786681175232
humaneval,47,epsilon_greedy,Under-Drafting,1,0.052975643426179886
humaneval,47,epsilon_greedy,Under-Drafting,1,0.03160397335886955
humaneval,47,epsilon_greedy,Under-Drafting,1,0.09924837946891785
humaneval,47,epsilon_greedy,Under-Drafting,1,0.038944393396377563
humaneval,47,epsilon_greedy,Under-Drafting,1,0.03553963080048561
humaneval,47,epsilon_greedy,Under-Drafting,1,0.017493311315774918
humaneval,47,epsilon_greedy,Under-Drafting,1,0.036798927932977676
humaneval,47,epsilon_greedy,Under-Drafting,1,0.003338687354698777
humaneval,48,epsilon_greedy,Under-Drafting,1,0.18445664644241333
humaneval,48,epsilon_greedy,Under-Drafting,1,0.007672076113522053
humaneval,48,epsilon_greedy,Under-Drafting,1,0.007602609694004059
humaneval,48,epsilon_greedy,Under-Drafting,1,0.10525348782539368
humaneval,48,epsilon_greedy,Under-Drafting,1,0.004202275536954403
humaneval,48,epsilon_greedy,Under-Drafting,1,0.04074927419424057
humaneval,48,epsilon_greedy,Under-Drafting,1,0.14247435331344604
humaneval,48,epsilon_greedy,Under-Drafting,1,0.0026560788974165916
humaneval,48,epsilon_greedy,Under-Drafting,1,0.0031584424432367086
humaneval,48,epsilon_greedy,Under-Drafting,1,0.0007296862895600498
humaneval,48,epsilon_greedy,Under-Drafting,1,0.09012917429208755
humaneval,49,epsilon_greedy,Under-Drafting,1,0.09601349383592606
humaneval,49,epsilon_greedy,Under-Drafting,1,0.06315703690052032
humaneval,49,epsilon_greedy,Under-Drafting,1,0.02827697992324829
humaneval,49,epsilon_greedy,Under-Drafting,1,0.07228446751832962
humaneval,49,epsilon_greedy,Under-Drafting,1,0.040843039751052856
humaneval,49,epsilon_greedy,Under-Drafting,1,0.0957888513803482
humaneval,49,epsilon_greedy,Under-Drafting,1,0.059599824249744415
humaneval,49,epsilon_greedy,Under-Drafting,1,0.05428645759820938
humaneval,49,epsilon_greedy,Under-Drafting,1,0.01981522887945175
humaneval,49,epsilon_greedy,Under-Drafting,1,0.1265839785337448
humaneval,49,epsilon_greedy,Under-Drafting,1,0.1824139952659607
humaneval,50,epsilon_greedy,Under-Drafting,1,0.045645300298929214
humaneval,50,epsilon_greedy,Under-Drafting,1,0.15990176796913147
humaneval,50,epsilon_greedy,Under-Drafting,1,0.04581274837255478
humaneval,50,epsilon_greedy,Under-Drafting,1,0.038022395223379135
humaneval,50,epsilon_greedy,Under-Drafting,1,0.009837486781179905
humaneval,50,epsilon_greedy,Under-Drafting,1,0.09257534891366959
humaneval,50,epsilon_greedy,Under-Drafting,1,0.008986364118754864
humaneval,50,epsilon_greedy,Under-Drafting,1,0.0019524795934557915
humaneval,50,epsilon_greedy,Under-Drafting,1,0.06453336030244827
humaneval,50,epsilon_greedy,Under-Drafting,1,0.0037599382922053337
humaneval,50,epsilon_greedy,Under-Drafting,1,0.07313421368598938
humaneval,50,epsilon_greedy,Under-Drafting,1,0.02214892953634262
humaneval,50,epsilon_greedy,Under-Drafting,1,0.07641935348510742
humaneval,50,epsilon_greedy,Under-Drafting,1,0.06439796090126038
humaneval,50,epsilon_greedy,Under-Drafting,1,0.016825132071971893
humaneval,51,epsilon_greedy,Under-Drafting,1,0.03149401396512985
humaneval,51,epsilon_greedy,Under-Drafting,1,0.12290211021900177
humaneval,51,epsilon_greedy,Under-Drafting,1,0.1404191553592682
humaneval,51,epsilon_greedy,Under-Drafting,1,0.01295759342610836
humaneval,51,epsilon_greedy,Under-Drafting,1,0.15795311331748962
humaneval,51,epsilon_greedy,Under-Drafting,1,0.02864573523402214
humaneval,51,epsilon_greedy,Under-Drafting,1,0.0007903155055828393
humaneval,51,epsilon_greedy,Under-Drafting,1,0.003178838174790144
humaneval,51,epsilon_greedy,Under-Drafting,1,0.00012490138760767877
humaneval,51,epsilon_greedy,Under-Drafting,1,0.03719038888812065
humaneval,51,epsilon_greedy,Under-Drafting,1,0.19766448438167572
humaneval,51,epsilon_greedy,Under-Drafting,1,0.0008407765999436378
humaneval,51,epsilon_greedy,Under-Drafting,1,0.03807657212018967
humaneval,51,epsilon_greedy,Under-Drafting,1,0.03826439008116722
humaneval,52,epsilon_greedy,Under-Drafting,1,0.13714972138404846
humaneval,52,epsilon_greedy,Under-Drafting,1,0.07172342389822006
humaneval,52,epsilon_greedy,Under-Drafting,1,0.039894770830869675
humaneval,52,epsilon_greedy,Under-Drafting,1,0.07156595587730408
humaneval,52,epsilon_greedy,Under-Drafting,1,0.05045923963189125
humaneval,52,epsilon_greedy,Under-Drafting,1,0.000532676640432328
humaneval,52,epsilon_greedy,Under-Drafting,1,0.03770217299461365
humaneval,52,epsilon_greedy,Under-Drafting,1,0.12253700196743011
humaneval,52,epsilon_greedy,Under-Drafting,1,0.012565244920551777
humaneval,52,epsilon_greedy,Under-Drafting,1,0.00019116306793875992
humaneval,52,epsilon_greedy,Under-Drafting,1,0.13137421011924744
humaneval,53,epsilon_greedy,Under-Drafting,1,0.03175140172243118
humaneval,53,epsilon_greedy,Under-Drafting,1,0.09681561589241028
humaneval,53,epsilon_greedy,Under-Drafting,1,0.1638152003288269
humaneval,53,epsilon_greedy,Under-Drafting,1,0.08338315784931183
humaneval,53,epsilon_greedy,Under-Drafting,1,0.14539922773838043
humaneval,53,epsilon_greedy,Under-Drafting,1,0.0070307874120771885
humaneval,53,epsilon_greedy,Under-Drafting,1,0.00992833636701107
humaneval,53,epsilon_greedy,Under-Drafting,1,0.0036665804218500853
humaneval,53,epsilon_greedy,Under-Drafting,1,0.12712405622005463
humaneval,53,epsilon_greedy,Under-Drafting,1,0.0034657977521419525
humaneval,53,epsilon_greedy,Under-Drafting,1,0.020766790956258774
humaneval,53,epsilon_greedy,Under-Drafting,1,0.050996243953704834
humaneval,53,epsilon_greedy,Under-Drafting,1,0.012154031544923782
humaneval,54,epsilon_greedy,Under-Drafting,1,0.18164373934268951
humaneval,54,epsilon_greedy,Under-Drafting,1,0.018099579960107803
humaneval,54,epsilon_greedy,Under-Drafting,1,0.006316681858152151
humaneval,54,epsilon_greedy,Under-Drafting,1,0.014378122985363007
humaneval,54,epsilon_greedy,Under-Drafting,1,0.014647266827523708
humaneval,54,epsilon_greedy,Under-Drafting,1,0.012629864737391472
humaneval,54,epsilon_greedy,Under-Drafting,1,0.043918706476688385
humaneval,54,epsilon_greedy,Under-Drafting,1,0.03905772417783737
humaneval,54,epsilon_greedy,Under-Drafting,1,0.003187066176906228
humaneval,54,epsilon_greedy,Under-Drafting,1,0.002701299265027046
humaneval,54,epsilon_greedy,Under-Drafting,1,0.004056087229400873
humaneval,54,epsilon_greedy,Under-Drafting,1,0.005828247405588627
humaneval,54,epsilon_greedy,Under-Drafting,1,0.0794295072555542
humaneval,54,epsilon_greedy,Under-Drafting,1,0.00955282524228096
humaneval,54,epsilon_greedy,Under-Drafting,1,0.0005504419677890837
humaneval,55,epsilon_greedy,Under-Drafting,1,0.16838575899600983
humaneval,55,epsilon_greedy,Under-Drafting,1,0.0587758906185627
humaneval,55,epsilon_greedy,Under-Drafting,1,0.14973212778568268
humaneval,55,epsilon_greedy,Under-Drafting,1,0.0448148138821125
